# Generated by matlabSample/mainHCW.m
# Osculating Keplerian elements (chief: GEO circular equatorial)
# Columns match mRendering orbit_mechanics.CsvEphemeris.
time_s,a_km,e,inc_rad,raan_rad,ome_rad,f_rad
15160,42164,0,0,0,0,1.10549143463227
15170,42164,0,0,0,0,1.10622065061817
15180,42164,0,0,0,0,1.10694986660408
15190,42164,0,0,0,0,1.10767908258998
15200,42164,0,0,0,0,1.10840829857589
15210,42164,0,0,0,0,1.10913751456179
15220,42164,0,0,0,0,1.1098667305477
15230,42164,0,0,0,0,1.1105959465336
15240,42164,0,0,0,0,1.11132516251951
15250,42164,0,0,0,0,1.11205437850541
15260,42164,0,0,0,0,1.11278359449132
15270,42164,0,0,0,0,1.11351281047722
15280,42164,0,0,0,0,1.11424202646313
15290,42164,0,0,0,0,1.11497124244903
15300,42164,0,0,0,0,1.11570045843494
15310,42164,0,0,0,0,1.11642967442084
15320,42164,0,0,0,0,1.11715889040675
15330,42164,0,0,0,0,1.11788810639265
15340,42164,0,0,0,0,1.11861732237856
15350,42164,0,0,0,0,1.11934653836446
15360,42164,0,0,0,0,1.12007575435037
15370,42164,0,0,0,0,1.12080497033627
15380,42164,0,0,0,0,1.12153418632218
15390,42164,0,0,0,0,1.12226340230808
15400,42164,0,0,0,0,1.12299261829399
15410,42164,0,0,0,0,1.1237218342799
15420,42164,0,0,0,0,1.1244510502658
15430,42164,0,0,0,0,1.12518026625171
15440,42164,0,0,0,0,1.12590948223761
15450,42164,0,0,0,0,1.12663869822352
15460,42164,0,0,0,0,1.12736791420942
15470,42164,0,0,0,0,1.12809713019533
15480,42164,0,0,0,0,1.12882634618123
15490,42164,0,0,0,0,1.12955556216714
15500,42164,0,0,0,0,1.13028477815304
15510,42164,0,0,0,0,1.13101399413895
15520,42164,0,0,0,0,1.13174321012485
15530,42164,0,0,0,0,1.13247242611076
15540,42164,0,0,0,0,1.13320164209666
15550,42164,0,0,0,0,1.13393085808257
15560,42164,0,0,0,0,1.13466007406847
15570,42164,0,0,0,0,1.13538929005438
15580,42164,0,0,0,0,1.13611850604028
15590,42164,0,0,0,0,1.13684772202619
15600,42164,0,0,0,0,1.13757693801209
15610,42164,0,0,0,0,1.138306153998
15620,42164,0,0,0,0,1.1390353699839
15630,42164,0,0,0,0,1.13976458596981
15640,42164,0,0,0,0,1.14049380195571
15650,42164,0,0,0,0,1.14122301794162
15660,42164,0,0,0,0,1.14195223392752
15670,42164,0,0,0,0,1.14268144991343
15680,42164,0,0,0,0,1.14341066589934
15690,42164,0,0,0,0,1.14413988188524
15700,42164,0,0,0,0,1.14486909787115
15710,42164,0,0,0,0,1.14559831385705
15720,42164,0,0,0,0,1.14632752984296
15730,42164,0,0,0,0,1.14705674582886
15740,42164,0,0,0,0,1.14778596181477
15750,42164,0,0,0,0,1.14851517780067
15760,42164,0,0,0,0,1.14924439378658
15770,42164,0,0,0,0,1.14997360977248
15780,42164,0,0,0,0,1.15070282575839
15790,42164,0,0,0,0,1.15143204174429
15800,42164,0,0,0,0,1.1521612577302
15810,42164,0,0,0,0,1.1528904737161
15820,42164,0,0,0,0,1.15361968970201
15830,42164,0,0,0,0,1.15434890568791
15840,42164,0,0,0,0,1.15507812167382
15850,42164,0,0,0,0,1.15580733765972
15860,42164,0,0,0,0,1.15653655364563
15870,42164,0,0,0,0,1.15726576963153
15880,42164,0,0,0,0,1.15799498561744
15890,42164,0,0,0,0,1.15872420160334
15900,42164,0,0,0,0,1.15945341758925
15910,42164,0,0,0,0,1.16018263357515
15920,42164,0,0,0,0,1.16091184956106
15930,42164,0,0,0,0,1.16164106554696
15940,42164,0,0,0,0,1.16237028153287
15950,42164,0,0,0,0,1.16309949751878
15960,42164,0,0,0,0,1.16382871350468
15970,42164,0,0,0,0,1.16455792949059
15980,42164,0,0,0,0,1.16528714547649
15990,42164,0,0,0,0,1.1660163614624
16000,42164,0,0,0,0,1.1667455774483
16010,42164,0,0,0,0,1.16747479343421
16020,42164,0,0,0,0,1.16820400942011
16030,42164,0,0,0,0,1.16893322540602
16040,42164,0,0,0,0,1.16966244139192
16050,42164,0,0,0,0,1.17039165737783
16060,42164,0,0,0,0,1.17112087336373
16070,42164,0,0,0,0,1.17185008934964
16080,42164,0,0,0,0,1.17257930533554
16090,42164,0,0,0,0,1.17330852132145
16100,42164,0,0,0,0,1.17403773730735
16110,42164,0,0,0,0,1.17476695329326
16120,42164,0,0,0,0,1.17549616927916
16130,42164,0,0,0,0,1.17622538526507
16140,42164,0,0,0,0,1.17695460125097
16150,42164,0,0,0,0,1.17768381723688
16160,42164,0,0,0,0,1.17841303322278
16170,42164,0,0,0,0,1.17914224920869
16180,42164,0,0,0,0,1.17987146519459
16190,42164,0,0,0,0,1.1806006811805
16200,42164,0,0,0,0,1.18132989716641
16210,42164,0,0,0,0,1.18205911315231
16220,42164,0,0,0,0,1.18278832913822
16230,42164,0,0,0,0,1.18351754512412
16240,42164,0,0,0,0,1.18424676111003
16250,42164,0,0,0,0,1.18497597709593
16260,42164,0,0,0,0,1.18570519308184
16270,42164,0,0,0,0,1.18643440906774
16280,42164,0,0,0,0,1.18716362505365
16290,42164,0,0,0,0,1.18789284103955
16300,42164,0,0,0,0,1.18862205702546
16310,42164,0,0,0,0,1.18935127301136
16320,42164,0,0,0,0,1.19008048899727
16330,42164,0,0,0,0,1.19080970498317
16340,42164,0,0,0,0,1.19153892096908
16350,42164,0,0,0,0,1.19226813695498
16360,42164,0,0,0,0,1.19299735294089
16370,42164,0,0,0,0,1.19372656892679
16380,42164,0,0,0,0,1.1944557849127
16390,42164,0,0,0,0,1.1951850008986
16400,42164,0,0,0,0,1.19591421688451
16410,42164,0,0,0,0,1.19664343287041
16420,42164,0,0,0,0,1.19737264885632
16430,42164,0,0,0,0,1.19810186484222
16440,42164,0,0,0,0,1.19883108082813
16450,42164,0,0,0,0,1.19956029681403
16460,42164,0,0,0,0,1.20028951279994
16470,42164,0,0,0,0,1.20101872878585
16480,42164,0,0,0,0,1.20174794477175
16490,42164,0,0,0,0,1.20247716075766
16500,42164,0,0,0,0,1.20320637674356
16510,42164,0,0,0,0,1.20393559272947
16520,42164,0,0,0,0,1.20466480871537
16530,42164,0,0,0,0,1.20539402470128
16540,42164,0,0,0,0,1.20612324068718
16550,42164,0,0,0,0,1.20685245667309
16560,42164,0,0,0,0,1.20758167265899
16570,42164,0,0,0,0,1.2083108886449
16580,42164,0,0,0,0,1.2090401046308
16590,42164,0,0,0,0,1.20976932061671
16600,42164,0,0,0,0,1.21049853660261
16610,42164,0,0,0,0,1.21122775258852
16620,42164,0,0,0,0,1.21195696857442
16630,42164,0,0,0,0,1.21268618456033
16640,42164,0,0,0,0,1.21341540054623
16650,42164,0,0,0,0,1.21414461653214
16660,42164,0,0,0,0,1.21487383251804
16670,42164,0,0,0,0,1.21560304850395
16680,42164,0,0,0,0,1.21633226448985
16690,42164,0,0,0,0,1.21706148047576
16700,42164,0,0,0,0,1.21779069646166
16710,42164,0,0,0,0,1.21851991244757
16720,42164,0,0,0,0,1.21924912843347
16730,42164,0,0,0,0,1.21997834441938
16740,42164,0,0,0,0,1.22070756040529
16750,42164,0,0,0,0,1.22143677639119
16760,42164,0,0,0,0,1.2221659923771
16770,42164,0,0,0,0,1.222895208363
16780,42164,0,0,0,0,1.22362442434891
16790,42164,0,0,0,0,1.22435364033481
16800,42164,0,0,0,0,1.22508285632072
16810,42164,0,0,0,0,1.22581207230662
16820,42164,0,0,0,0,1.22654128829253
16830,42164,0,0,0,0,1.22727050427843
16840,42164,0,0,0,0,1.22799972026434
16850,42164,0,0,0,0,1.22872893625024
16860,42164,0,0,0,0,1.22945815223615
16870,42164,0,0,0,0,1.23018736822205
16880,42164,0,0,0,0,1.23091658420796
16890,42164,0,0,0,0,1.23164580019386
16900,42164,0,0,0,0,1.23237501617977
16910,42164,0,0,0,0,1.23310423216567
16920,42164,0,0,0,0,1.23383344815158
16930,42164,0,0,0,0,1.23456266413748
16940,42164,0,0,0,0,1.23529188012339
16950,42164,0,0,0,0,1.23602109610929
16960,42164,0,0,0,0,1.2367503120952
16970,42164,0,0,0,0,1.2374795280811
16980,42164,0,0,0,0,1.23820874406701
16990,42164,0,0,0,0,1.23893796005291
17000,42164,0,0,0,0,1.23966717603882
17010,42164,0,0,0,0,1.24039639202473
17020,42164,0,0,0,0,1.24112560801063
17030,42164,0,0,0,0,1.24185482399654
17040,42164,0,0,0,0,1.24258403998244
17050,42164,0,0,0,0,1.24331325596835
